City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Shush,IR,2022-11-17 00:18:44,32.1942,48.2436,66.36,69,82,14.38
281,Blois,FR,2022-11-17 00:18:44,47.5833,1.3333,57.33,76,86,26.69
282,Singaraja,ID,2022-11-17 00:18:45,-8.112,115.0882,83.37,72,100,1.23
283,Koubia,GN,2022-11-17 00:18:45,11.5833,-11.9,69.93,63,92,1.57
284,Poltavka,RU,2022-11-17 00:18:46,54.3663,71.7632,11.79,89,98,8.19
285,Uthal,PK,2022-11-17 00:18:46,25.8072,66.6219,74.39,67,0,5.3
286,Soyo,AO,2022-11-17 00:18:47,-6.1349,12.3689,76.48,82,86,8.12
287,Urengoy,RU,2022-11-17 00:18:47,65.9667,78.3667,-4.86,89,88,4.54
288,Aleksandrov Gay,RU,2022-11-17 00:18:48,50.147,48.5704,31.66,83,100,10.33
289,Hofn,IS,2022-11-17 00:17:38,64.2539,-15.2082,45.7,90,100,17.16
290,Huaiyuan,CN,2022-11-17 00:18:48,32.973,117.1995,54.03,74,100,6.51
291,Ostrovnoy,RU,2022-11-17 00:16:24,68.0531,39.5131,29.59,87,89,7.07
292,Snasa,NO,2022-11-17 00:18:49,64.2457,12.3778,35.01,63,6,6.85
293,Isangel,VU,2022-11-17 00:15:24,-19.55,169.2667,82.89,64,94,6.8
294,Sakhon Nakhon,TH,2022-11-17 00:18:50,17.1612,104.1472,76.95,83,0,2.3
295,Omsukchan,RU,2022-11-17 00:18:51,62.5333,155.8,-25.46,97,60,3.87
296,Vostok,RU,2022-11-17 00:18:51,46.4856,135.8833,20.8,81,79,2.68
297,Obama,JP,2022-11-17 00:18:52,35.4958,135.746,56.95,69,87,2.48
298,Krasnyy Chikoy,RU,2022-11-17 00:18:52,50.3643,108.7512,10.4,97,38,1.19
299,General Bravo,MX,2022-11-17 00:18:52,25.8,-99.1667,55.2,49,100,12.53
300,Gigmoto,PH,2022-11-17 00:18:53,13.7796,124.39,81.95,85,91,7.16
301,Acajutla,SV,2022-11-17 00:18:53,13.5928,-89.8275,80.67,78,43,6.4
302,Namibe,AO,2022-11-17 00:18:54,-15.1961,12.1522,69.26,78,77,8.79
303,Ranong,TH,2022-11-17 00:18:54,9.9658,98.6348,76.93,89,88,3.38
304,San Andres,CO,2022-11-17 00:18:55,12.5847,-81.7006,84.22,79,20,11.5
305,Opuwo,NA,2022-11-17 00:18:55,-18.0607,13.84,75.97,37,93,7.56
306,Netarhat,IN,2022-11-17 00:18:56,23.4833,84.2667,51.69,65,0,2.73
307,Bolshoye Selo,RU,2022-11-17 00:18:56,57.7177,38.9334,26.22,86,98,3.4
308,Altenburg,DE,2022-11-17 00:18:55,50.9833,12.45,44.06,98,100,3.44
309,Vallenar,CL,2022-11-17 00:17:07,-28.5708,-70.7581,67.91,65,1,5.19
310,Santa Luzia,BR,2022-11-17 00:18:57,-19.7697,-43.8514,68.34,91,20,8.05
311,Kawambwa,ZM,2022-11-17 00:18:58,-9.7915,29.0791,61.88,88,94,2.71
312,Naze,JP,2022-11-17 00:18:58,28.3667,129.4833,68.92,72,99,12.8
313,Cabedelo,BR,2022-11-17 00:16:34,-6.9811,-34.8339,79.47,75,6,8.75
314,Balikpapan,ID,2022-11-17 00:18:53,-1.2675,116.8289,81.59,89,20,5.75
315,Kavieng,PG,2022-11-17 00:18:59,-2.5744,150.7967,84.47,68,89,9.62
316,Itarema,BR,2022-11-17 00:19:59,-2.9248,-39.9167,78.93,71,22,16.35
317,Brae,GB,2022-11-17 00:17:18,60.3964,-1.353,46.99,88,100,39.03
318,Marathon,US,2022-11-17 00:20:00,44.9,-89.7668,29.73,85,75,8.05
319,Maniitsoq,GL,2022-11-17 00:17:05,65.4167,-52.9,18.84,65,100,4.25
320,Camocim,BR,2022-11-17 00:20:00,-2.9022,-40.8411,78.69,77,12,12.33
321,Saint-Pierre,RE,2022-11-17 00:18:59,-21.3393,55.4781,69.91,49,0,6.91
322,Loja,EC,2022-11-17 00:20:01,-3.9931,-79.2042,57.11,95,100,3.76
323,Pochutla,MX,2022-11-17 00:20:01,15.7432,-96.4661,82.81,76,92,3.27
324,Catamarca,AR,2022-11-17 00:17:21,-28.4696,-65.7852,90.07,30,6,21.5
325,Nizhniy Kuranakh,RU,2022-11-17 00:20:02,58.8353,125.4869,7.36,97,98,1.92
326,Hualmay,PE,2022-11-17 00:20:03,-11.0964,-77.6139,65.16,83,100,10.38
327,Shenzhen,CN,2022-11-17 00:20:03,22.5455,114.0683,77.27,93,100,5.26
328,Nanortalik,GL,2022-11-17 00:20:04,60.1432,-45.2371,21.4,76,53,20.65
329,Loreto,MX,2022-11-17 00:20:05,22.2667,-101.9667,67.71,25,2,7.9
330,Ullal,IN,2022-11-17 00:20:05,12.8,74.85,76.15,88,20,0.0
331,Shimoda,JP,2022-11-17 00:20:06,34.6667,138.95,59.36,58,46,7.07
332,Crotone,IT,2022-11-17 00:20:06,39.0851,17.1178,65.32,71,73,9.13
333,Wajid,SO,2022-11-17 00:20:07,3.8093,43.2471,72.84,80,33,12.44
334,Sherbakul,RU,2022-11-17 00:20:07,54.6316,72.3963,10.51,90,99,9.4
335,Viedma,AR,2022-11-17 00:15:55,-40.8135,-62.9967,57.9,65,38,10.92
336,Kargil,IN,2022-11-17 00:20:08,34.5667,76.1,9.81,92,92,2.51
337,Palana,RU,2022-11-17 00:20:09,59.1167,159.9667,21.51,93,100,13.98
338,Batemans Bay,AU,2022-11-17 00:19:52,-35.7167,150.1833,60.1,40,6,7.18
339,Camacha,PT,2022-11-17 00:20:10,33.0833,-16.3333,65.62,94,40,8.05
340,Svetlaya,RU,2022-11-17 00:20:10,46.5389,138.3297,28.53,60,2,5.12
341,Alcudia,ES,2022-11-17 00:20:11,39.8532,3.1214,67.24,75,96,16.42
342,Broken Hill,AU,2022-11-17 00:20:11,-31.95,141.4333,59.47,40,0,8.99
343,Sinnamary,GF,2022-11-17 00:15:58,5.3833,-52.95,78.66,83,100,9.6
344,Necochea,AR,2022-11-17 00:17:31,-38.5473,-58.7368,61.59,96,81,9.06
345,Tura,IN,2022-11-17 00:20:12,25.5198,90.2201,61.21,88,0,3.94
346,San Cristobal,VE,2022-11-17 00:16:13,7.7669,-72.225,71.78,98,70,2.04
347,Achutupo,PA,2022-11-17 00:20:13,9.2,-77.9833,79.59,87,100,3.33
348,Soderhamn,SE,2022-11-17 00:20:13,61.3037,17.0592,34.95,88,32,2.71
349,Kalevala,RU,2022-11-17 00:20:14,65.2,31.1667,25.27,97,89,2.73
350,Chemainus,CA,2022-11-17 00:20:14,48.9163,-123.7194,40.55,90,100,3.44
351,Adrar,MR,2022-11-17 00:20:14,20.5022,-10.0711,74.37,23,0,10.76
352,Taoudenni,ML,2022-11-17 00:20:15,22.6783,-3.9836,74.17,16,0,9.28
353,Bayanday,RU,2022-11-17 00:20:15,53.0661,105.5139,15.19,98,83,2.73
354,Jennings,US,2022-11-17 00:20:16,38.7192,-90.2604,32.22,67,100,16.11
355,Kibaya,TZ,2022-11-17 00:20:17,-5.3,36.5667,59.2,89,93,4.41
356,Moron,AR,2022-11-17 00:20:18,-34.6534,-58.6198,82.29,50,18,5.55
357,Awbari,LY,2022-11-17 00:20:18,26.5921,12.7805,60.37,33,28,5.28
358,Vangaindrano,MG,2022-11-17 00:20:18,-23.35,47.6,72.48,83,100,4.9
359,Panzhihua,CN,2022-11-17 00:20:19,26.5851,101.7128,49.1,76,0,1.43
360,Ekhabi,RU,2022-11-17 00:20:20,53.5102,142.9671,18.3,85,62,8.28
361,Saint Anthony,US,2022-11-17 00:20:20,45.0205,-93.218,30.15,84,100,13.8
362,Sioux Lookout,CA,2022-11-17 00:20:21,50.1001,-91.917,23.07,93,100,3.44
363,Esperance,AU,2022-11-17 00:20:21,-33.8667,121.9,67.44,55,77,15.77
364,Riyadh,SA,2022-11-17 00:17:52,24.6877,46.7219,73.54,28,36,10.45
365,Blythe,US,2022-11-17 00:20:34,33.6103,-114.5964,66.65,11,0,19.57
366,Pershotravneve,UA,2022-11-17 00:21:22,51.3929,28.8684,30.58,85,100,10.6
367,Coihaique,CL,2022-11-17 00:18:34,-45.5752,-72.0662,56.01,71,0,2.3
368,Sorong,ID,2022-11-17 00:20:38,-0.8833,131.25,82.31,78,99,3.04
369,Pavelets,RU,2022-11-17 00:21:24,53.7883,39.246,21.87,96,86,7.72
370,Matagami,CA,2022-11-17 00:21:24,49.7502,-77.6328,15.91,92,100,4.61
371,Butembo,CD,2022-11-17 00:21:25,0.15,29.2833,56.86,99,94,2.28
372,Lata,PT,2022-11-17 00:21:25,40.1629,-8.3327,63.07,98,100,10.11
373,Huacho,PE,2022-11-17 00:21:26,-11.1067,-77.605,65.28,82,100,10.29
374,Eyl,SO,2022-11-17 00:21:26,7.9803,49.8164,76.68,76,13,12.24
375,Kupang,ID,2022-11-17 00:21:27,-10.1667,123.5833,83.91,69,90,2.8
376,Kendallville,US,2022-11-17 00:19:58,41.4414,-85.265,32.02,95,100,10.36
377,Sambava,MG,2022-11-17 00:21:27,-14.2667,50.1667,70.9,93,24,6.22
378,Alice Springs,AU,2022-11-17 00:21:28,-23.7,133.8833,74.75,60,40,14.97
379,Salinas,US,2022-11-17 00:21:28,36.6777,-121.6555,68.61,43,0,11.5
380,Lebanon,US,2022-11-17 00:17:52,36.2081,-86.2911,44.65,61,100,4.61
381,Yarada,IN,2022-11-17 00:17:24,17.65,83.2667,66.52,94,37,2.3
382,Bud,US,2022-11-17 00:21:29,39.447,-86.1758,32.02,66,100,12.84
383,Abha,SA,2022-11-17 00:18:17,18.2164,42.5053,51.62,58,0,0.0
384,Gunjur,GM,2022-11-17 00:21:30,13.2019,-16.7339,77.07,88,40,5.75
385,Pinega,RU,2022-11-17 00:21:30,64.7001,43.3936,17.71,98,81,3.29
386,Kahului,US,2022-11-17 00:17:02,20.8947,-156.47,84.22,63,20,24.16
387,Souillac,MU,2022-11-17 00:21:31,-20.5167,57.5167,68.38,83,40,2.3
388,Santa Cruz,BO,2022-11-17 00:16:40,-17.8,-63.1667,80.06,65,26,5.75
389,Vilhena,BR,2022-11-17 00:21:31,-12.7406,-60.1458,78.53,51,86,1.1
390,Shihezi,CN,2022-11-17 00:21:32,44.3,86.0333,37.54,65,100,6.64
391,Ormara,PK,2022-11-17 00:21:32,25.2088,64.6357,76.64,73,0,6.93
392,Huesca,ES,2022-11-17 00:21:33,42.1362,-0.4087,50.68,94,20,0.0
393,Port-Gentil,GA,2022-11-17 00:16:48,-0.7193,8.7815,76.82,86,60,9.71
394,Duku,NG,2022-11-17 00:21:33,11.2361,4.9073,72.63,29,5,5.01
395,Saint Simons,US,2022-11-17 00:21:34,31.1352,-81.3901,60.84,62,0,9.22
396,Jalu,LY,2022-11-17 00:21:34,29.0331,21.5482,62.42,37,0,10.22
397,Dakar,SN,2022-11-17 00:20:42,14.6937,-17.4441,78.93,89,0,0.0
398,Vershino-Darasunskiy,RU,2022-11-17 00:21:35,52.35,115.5167,10.65,98,100,3.31
399,Tautira,PF,2022-11-17 00:21:35,-17.7333,-149.15,77.94,79,92,9.15
400,Kamyshin,RU,2022-11-17 00:21:35,50.0983,45.416,31.8,65,100,3.56
401,Truth Or Consequences,US,2022-11-17 00:21:36,33.1284,-107.2528,48.43,35,0,10.36
402,Kysyl-Syr,RU,2022-11-17 00:21:36,63.8986,122.7617,-14.82,92,100,13.42
403,Rio Grande,BR,2022-11-17 00:21:03,-32.035,-52.0986,68.11,61,0,4.14
404,Kampong Chhnang,KH,2022-11-17 00:21:37,12.1667,104.55,76.39,89,93,2.71
405,Tukrah,LY,2022-11-17 00:21:37,32.5341,20.5791,64.13,59,0,11.25
406,Varghis,RO,2022-11-17 00:21:38,46.1333,25.5333,48.61,92,100,3.36
407,Alamosa,US,2022-11-17 00:21:38,37.4695,-105.87,26.58,46,0,8.05
408,Lora Del Rio,ES,2022-11-17 00:21:38,37.659,-5.5275,66.0,97,92,5.91
409,Altay,CN,2022-11-17 00:21:39,47.8667,88.1167,30.16,92,100,12.44
410,Husavik,IS,2022-11-17 00:21:39,66.0449,-17.3389,43.32,80,98,15.3
411,Prudentopolis,BR,2022-11-17 00:22:40,-25.2131,-50.9778,57.6,71,1,2.82
412,Castro,BR,2022-11-17 00:22:40,-24.7911,-50.0119,57.56,71,1,5.3
413,Palafrugell,ES,2022-11-17 00:22:41,41.9174,3.1631,55.35,73,100,5.59
414,Provideniya,RU,2022-11-17 00:22:41,64.3833,-173.3,37.36,87,100,18.01
415,Dingle,PH,2022-11-17 00:22:41,10.9995,122.6711,78.24,90,98,7.43
416,Kimbe,PG,2022-11-17 00:22:42,-5.5502,150.1429,86.23,69,89,3.91
417,Bitung,ID,2022-11-17 00:22:42,1.4451,125.1824,83.25,73,95,2.42
418,Waterfoot,GB,2022-11-17 00:22:42,53.6929,-2.2525,47.55,98,100,8.3
419,Oistins,BB,2022-11-17 00:20:20,13.0667,-59.5333,80.69,83,40,13.8
420,Winona,US,2022-11-17 00:22:43,43.9666,-91.7668,30.94,86,100,5.75
421,Torbay,CA,2022-11-17 00:22:43,47.6666,-52.7314,33.58,78,100,5.75
422,Katsuura,JP,2022-11-17 00:17:59,35.1333,140.3,60.21,70,51,15.01
423,Priladozhskiy,RU,2022-11-17 00:22:44,59.85,31.4833,31.53,1,100,9.89
424,Bam,IR,2022-11-17 00:22:44,29.106,58.357,59.83,38,1,3.15
425,Shieli,KZ,2022-11-17 00:22:45,44.1667,66.75,28.4,76,14,7.38
426,Berbera,SO,2022-11-17 00:22:45,10.4396,45.0143,78.73,66,5,3.38
427,Ballitoville,ZA,2022-11-17 00:22:46,-29.539,31.2144,69.94,83,100,4.61
428,Kholodnyy,RU,2022-11-17 00:22:46,62.7167,147.95,-13.92,98,100,1.81
429,Jasper,US,2022-11-17 00:22:46,37.2001,-94.3502,31.55,59,0,5.75
430,Mongoumba,CF,2022-11-17 00:22:47,3.6415,18.5936,72.16,76,98,1.63
431,Gisborne,NZ,2022-11-17 00:22:47,-38.6533,178.0042,68.13,67,94,14.12
432,Korla,CN,2022-11-17 00:22:47,41.7597,86.1469,38.98,46,100,5.84
433,Namtsy,RU,2022-11-17 00:22:48,62.7161,129.6658,-35.57,98,60,4.79
434,Victor Harbor,AU,2022-11-17 00:22:48,-35.5667,138.6167,65.68,58,1,10.65
435,Nueva Loja,EC,2022-11-17 00:22:48,0.0847,-76.8828,71.55,96,99,1.63
436,Port Blair,IN,2022-11-17 00:22:49,11.6667,92.75,75.24,94,75,2.3
437,Roald,NO,2022-11-17 00:22:49,62.5833,6.1333,51.94,35,51,12.66
438,Mogadishu,SO,2022-11-17 00:22:50,2.0371,45.3438,78.49,83,20,10.09
439,Teya,RU,2022-11-17 00:22:50,60.3778,92.6267,-0.94,99,100,2.8
440,Presidente Medici,BR,2022-11-17 00:22:50,-11.1753,-61.9014,78.49,72,93,3.47
441,Sao Joao Dos Patos,BR,2022-11-17 00:22:51,-6.495,-43.7022,77.99,50,76,2.91
442,Kamaishi,JP,2022-11-17 00:22:51,39.2667,141.8833,46.0,61,45,4.74
443,Boyolangu,ID,2022-11-17 00:22:51,-8.1181,111.8935,79.97,85,97,2.33
444,Asau,RO,2022-11-17 00:22:52,46.4333,26.4,36.52,88,84,2.44
445,Chalisgaon,IN,2022-11-17 00:22:52,20.4667,75.0167,66.69,50,0,2.73
446,Kenai,US,2022-11-17 00:22:53,60.5544,-151.2583,33.15,71,0,12.66
447,Nome,US,2022-11-17 00:22:53,64.5011,-165.4064,31.15,80,100,19.57
448,Valparaiso,CL,2022-11-17 00:22:53,-33.0393,-71.6273,65.48,100,0,9.22
449,Yatou,CN,2022-11-17 00:22:54,37.15,122.3833,53.22,68,0,6.38
450,Tagusao,PH,2022-11-17 00:22:54,9.1924,117.8141,81.88,78,100,4.18
451,Puerto Quijarro,BO,2022-11-17 00:22:55,-17.7833,-57.7667,74.82,40,0,3.44
452,Tiznit,MA,2022-11-17 00:22:55,29.5833,-9.5,63.91,28,67,1.63
453,Oranjemund,NA,2022-11-17 00:22:55,-28.55,16.4333,59.74,88,18,11.21
454,Fort Nelson,CA,2022-11-17 00:22:56,58.8053,-122.7002,21.94,57,40,2.3
455,Montpelier,US,2022-11-17 00:22:56,44.2601,-72.5754,36.73,54,100,3.44
456,Puerto Rondon,CO,2022-11-17 00:22:57,6.2805,-71.1,75.31,93,94,4.59
457,Les Cayes,HT,2022-11-17 00:22:57,18.2,-73.75,78.04,84,22,5.17
458,Jabinyanah,TN,2022-11-17 00:22:57,35.035,10.9081,66.0,55,91,5.44
459,Rincon,US,2022-11-17 00:23:58,32.296,-81.2354,54.86,88,0,3.44
460,Sur,OM,2022-11-17 00:23:58,22.5667,59.5289,75.34,74,17,0.96
461,Lavrentiya,RU,2022-11-17 00:23:59,65.5833,-171.0,33.76,95,92,16.53
462,Vanimo,PG,2022-11-17 00:23:59,-2.6741,141.3028,84.76,71,78,4.59
463,Oga,IT,2022-11-17 00:23:59,46.4631,10.347,34.48,80,66,2.71
464,Waingapu,ID,2022-11-17 00:24:00,-9.6567,120.2641,82.36,73,100,2.08
465,Medicine Hat,CA,2022-11-17 00:24:00,50.0501,-110.6683,25.72,81,100,21.85
466,Iwaki,JP,2022-11-17 00:24:01,37.05,140.8833,56.01,57,6,5.01
467,Kirakira,SB,2022-11-17 00:24:01,-10.4544,161.9205,83.43,79,65,6.13
468,Ales,FR,2022-11-17 00:24:01,44.1333,4.0833,51.08,80,84,0.43
469,Guanica,PR,2022-11-17 00:24:02,17.9716,-66.908,79.05,71,30,6.42
470,Arrecife,ES,2022-11-17 00:24:02,28.963,-13.5477,64.38,55,0,0.0
471,Marsh Harbour,BS,2022-11-17 00:24:03,26.5412,-77.0636,79.36,74,39,5.44
472,Davidson,US,2022-11-17 00:24:03,36.1501,-86.7833,44.89,45,75,13.8
473,Faro,PT,2022-11-17 00:24:03,37.0194,-7.9322,64.18,94,75,11.5
474,Honningsvag,NO,2022-11-17 00:24:04,70.9821,25.9704,40.75,45,59,8.05
475,Mackenzie,CA,2022-11-17 00:24:04,55.2999,-123.1698,26.82,54,0,6.91
476,Ixtapa,MX,2022-11-17 00:24:05,20.7,-105.2,78.22,78,0,6.91
477,Yenagoa,NG,2022-11-17 00:24:06,4.9247,6.2642,75.16,91,42,4.29
478,Puerto El Triunfo,SV,2022-11-17 00:24:06,13.2833,-88.55,86.86,81,22,2.19
479,Wellington,NZ,2022-11-17 00:23:31,-41.2866,174.7756,67.06,86,100,9.22
480,Jumla,NP,2022-11-17 00:24:07,29.2747,82.1838,37.13,64,9,4.16
481,Arlit,NE,2022-11-17 00:24:07,18.7369,7.3853,68.47,19,4,7.0
482,Fuling,CN,2022-11-17 00:24:08,29.7022,107.3919,56.1,82,1,1.9
483,Muyuka,CM,2022-11-17 00:24:08,4.2898,9.4103,76.6,94,65,1.68
484,Merauke,ID,2022-11-17 00:24:08,-8.4667,140.3333,82.54,78,100,2.84
485,Ceanu Mare,RO,2022-11-17 00:24:09,46.6667,23.95,43.68,100,100,3.44
486,Vorukh,TJ,2022-11-17 00:24:09,39.8494,70.5838,31.55,67,2,10.38
487,Airai,TL,2022-11-17 00:24:10,-8.9266,125.4092,69.22,68,93,1.54
488,Odweyne,SO,2022-11-17 00:24:10,9.4092,45.064,72.19,49,52,4.34
489,Puerto Madryn,AR,2022-11-17 00:23:52,-42.7692,-65.0385,63.39,52,1,16.6
490,Xining,CN,2022-11-17 00:24:11,36.6167,101.7667,30.56,51,5,2.93
491,Palmer,US,2022-11-17 00:23:44,42.1584,-72.3287,42.17,72,40,12.66
492,Mau,IN,2022-11-17 00:24:12,25.95,83.55,66.74,58,6,5.14
493,Jambi,ID,2022-11-17 00:24:12,-1.6,103.6167,75.0,92,100,2.13
494,Berlevag,NO,2022-11-17 00:24:13,70.8578,29.0864,42.8,55,65,15.55
495,Phibun Mangsahan,TH,2022-11-17 00:24:13,15.2447,105.2291,76.98,80,78,4.85
496,Saquena,PE,2022-11-17 00:24:14,-4.6667,-73.5167,72.75,97,100,2.48
497,Belmonte,BR,2022-11-17 00:24:14,-15.8631,-38.8828,76.35,90,98,7.45
498,Henties Bay,NA,2022-11-17 00:24:14,-22.116,14.2845,59.77,88,1,2.84
499,La Palma,US,2022-11-17 00:24:15,33.8464,-118.0467,75.22,13,0,11.5
500,Surovikino,RU,2022-11-17 00:24:15,48.6078,42.8486,39.09,65,100,6.08
501,Morondava,MG,2022-11-17 00:24:16,-20.2833,44.2833,77.63,81,3,6.46
502,Nizwa,OM,2022-11-17 00:24:16,22.9333,57.5333,69.15,71,25,1.92
503,Hirara,JP,2022-11-17 00:24:17,24.8,125.2833,76.86,88,75,13.8
504,Birnin Kebbi,NG,2022-11-17 00:24:17,12.4539,4.1975,73.71,23,5,7.38
505,Padang,ID,2022-11-17 00:24:18,-0.9492,100.3543,73.45,93,100,4.56
506,Miri,MY,2022-11-17 00:25:18,4.4148,114.0089,80.74,89,40,5.75
507,Potiskum,NG,2022-11-17 00:25:19,11.7091,11.0694,69.22,28,58,8.95
508,Rocha,UY,2022-11-17 00:22:52,-34.4833,-54.3333,59.77,87,6,2.21
509,Kaniama,CD,2022-11-17 00:25:20,-7.5667,24.1833,64.44,96,98,1.92
510,Krasnaya Gorka,RU,2022-11-17 00:25:20,55.1962,56.6673,13.15,96,85,2.95
511,Guerrero Negro,MX,2022-11-17 00:25:21,27.9769,-114.0611,73.18,29,0,6.73
512,Sinop,TR,2022-11-17 00:25:21,41.7711,34.8709,45.91,61,67,7.85
513,Kloulklubed,PW,2022-11-17 00:24:04,7.0419,134.2556,77.5,78,100,16.26
514,Tommot,RU,2022-11-17 00:25:22,58.9564,126.2925,-1.68,90,97,2.19
515,Lagoa,PT,2022-11-17 00:21:26,39.05,-27.9833,62.04,73,51,21.99
516,Mujiayingzi,CN,2022-11-17 00:25:22,42.1167,118.7833,31.06,72,3,6.35
517,Bayir,TR,2022-11-17 00:25:23,37.2687,28.2167,46.92,91,8,3.8
518,Karratha,AU,2022-11-17 00:25:23,-20.7377,116.8463,74.7,57,37,12.68
519,Raga,SS,2022-11-17 00:25:24,8.4596,25.678,71.87,36,51,3.94
520,Adeje,ES,2022-11-17 00:25:24,28.1227,-16.726,74.28,61,0,2.3
521,Maumere,ID,2022-11-17 00:25:25,-8.6199,122.2111,83.37,74,99,3.11
522,Vrangel,RU,2022-11-17 00:25:25,42.7297,133.0839,39.56,49,7,3.11
523,Santo Tomas,PH,2022-11-17 00:20:57,14.1079,121.1414,83.55,78,55,8.19
524,Pacifica,US,2022-11-17 00:25:26,37.6138,-122.4869,67.64,39,40,10.36
525,Guatire,VE,2022-11-17 00:25:26,10.4762,-66.5427,80.2,98,99,1.99
526,Red Bank,US,2022-11-17 00:25:27,40.3471,-74.0643,46.24,59,100,11.5
527,Calama,CL,2022-11-17 00:25:27,-22.4667,-68.9333,68.49,19,0,12.66
528,Esmeralda,CU,2022-11-17 00:25:28,21.8525,-78.1169,75.83,89,12,6.46
529,Manbij,SY,2022-11-17 00:25:28,36.5281,37.9549,51.53,77,26,5.97
530,Tabory,RU,2022-11-17 00:21:26,58.5198,64.5495,-11.7,98,39,2.51
531,Grindavik,IS,2022-11-17 00:25:29,63.8424,-22.4338,48.15,87,75,21.85
532,Tilichiki,RU,2022-11-17 00:25:29,60.4667,166.1,11.44,93,51,3.18
533,Lokosovo,RU,2022-11-17 00:25:29,61.1333,74.8167,-11.4,97,23,3.87
534,Mokhsogollokh,RU,2022-11-17 00:25:30,61.4681,128.9203,-32.57,100,89,3.98
535,Marzuq,YE,2022-11-17 00:25:30,14.4,46.4667,62.31,58,15,1.72
536,Vestmannaeyjar,IS,2022-11-17 00:25:31,63.4427,-20.2734,47.64,87,100,34.61
537,Sorland,NO,2022-11-17 00:25:31,67.667,12.6934,44.46,53,71,11.5
538,Prince Rupert,CA,2022-11-17 00:25:32,54.3161,-130.3201,47.89,92,0,5.75
539,Conde,BR,2022-11-17 00:25:32,-7.2597,-34.9075,78.26,78,20,5.75
540,Ustka,PL,2022-11-17 00:25:33,54.5805,16.8619,35.65,70,38,15.64
541,Port Hardy,CA,2022-11-17 00:25:33,50.6996,-127.4199,41.18,87,40,2.3
542,Koslan,RU,2022-11-17 00:25:33,63.4564,48.8989,6.31,96,62,4.18
543,El Cope,PA,2022-11-17 00:25:34,8.6167,-80.6,67.93,94,100,5.75
544,Hesla,IN,2022-11-17 00:25:34,24.0667,85.8833,61.32,59,0,4.85
545,Belton,US,2022-11-17 00:25:35,38.812,-94.5319,29.8,63,0,5.75
546,Trofors,NO,2022-11-17 00:25:35,65.5333,13.4063,21.07,48,12,4.97
547,Borogontsy,RU,2022-11-17 00:25:36,62.6683,131.1683,-34.22,97,24,6.85
548,Langham,CA,2022-11-17 00:25:37,52.3668,-106.9679,19.24,80,100,18.84
549,Sakakah,SA,2022-11-17 00:25:37,29.9697,40.2064,62.17,56,100,6.82
550,Excelsior Springs,US,2022-11-17 00:25:37,39.3392,-94.2261,30.9,74,40,3.44
551,Margate,GB,2022-11-17 00:25:38,51.3813,1.3862,55.9,94,97,3.0
552,Wamba,NG,2022-11-17 00:25:38,8.9333,8.6,72.14,39,22,3.8
553,Kekri,IN,2022-11-17 00:25:39,25.9667,75.15,61.03,35,0,3.78
554,Las Vegas,US,2022-11-17 00:25:48,36.175,-115.1372,60.58,20,0,10.36
555,Igrim,RU,2022-11-17 00:26:39,63.1906,64.4162,-10.95,93,15,4.12
556,Luanda,AO,2022-11-17 00:26:37,-8.8368,13.2343,76.05,75,94,8.23
557,Plettenberg Bay,ZA,2022-11-17 00:26:40,-34.0527,23.3716,59.02,78,90,5.48
558,Ketchikan,US,2022-11-17 00:26:40,55.3422,-131.6461,45.61,86,56,5.75
559,Bagdarin,RU,2022-11-17 00:26:41,54.4333,113.6,12.92,91,53,3.91
560,Kutulik,RU,2022-11-17 00:26:41,53.3508,102.7839,22.15,77,53,5.73
561,Gbarnga,LR,2022-11-17 00:26:42,6.9956,-9.4722,71.33,91,84,1.1
562,Zhangzhou,CN,2022-11-17 00:26:42,24.5133,117.6556,75.13,81,20,0.76
563,Matagalpa,NI,2022-11-17 00:26:42,12.9256,-85.9175,68.76,90,73,5.32
